date,sku,region,units_cf,price_cf
2023-08-21,OC_TP_PREM,North,1799,117.04
2023-08-28,OC_TP_PREM,North,2147,109.72
2023-09-04,OC_TP_PREM,North,2300,99.61
2023-09-11,OC_TP_PREM,North,1874,115.6
2023-09-18,OC_TP_PREM,North,2352,109.95
2023-09-25,OC_TP_PREM,North,2460,105.82
2023-10-02,OC_TP_PREM,North,2158,118.89
2023-10-09,OC_TP_PREM,North,2383,101.14
2023-10-16,OC_TP_PREM,North,2450,114.92
2023-10-23,OC_TP_PREM,North,2080,109.87
2023-10-30,OC_TP_PREM,North,2376,110.42
2023-11-06,OC_TP_PREM,North,2518,106.39
2023-11-13,OC_TP_PREM,North,2199,114.31
2023-11-20,OC_TP_PREM,North,2037,114.68
2023-11-27,OC_TP_PREM,North,2319,112.32
2023-12-04,OC_TP_PREM,North,2227,109.88
2023-12-11,OC_TP_PREM,North,2446,107.46
2023-12-18,OC_TP_PREM,North,1792,121.37
2023-12-25,OC_TP_PREM,North,1945,120.1
2024-01-01,OC_TP_PREM,North,2574,110.09
2024-01-08,OC_TP_PREM,North,2177,112.92
2024-01-15,OC_TP_PREM,North,2298,116.67
2024-01-22,OC_TP_PREM,North,1877,109.23
2024-01-29,OC_TP_PREM,North,2347,113.01
2024-02-05,OC_TP_PREM,North,2290,114.23
2024-02-12,OC_TP_PREM,North,2505,107.1
2024-02-19,OC_TP_PREM,North,2549,109.56
2024-02-26,OC_TP_PREM,North,2308,113.66
2024-03-04,OC_TP_PREM,North,2452,114.87
2024-03-11,OC_TP_PREM,North,2269,110.12
2024-03-18,OC_TP_PREM,North,2078,106.47
2024-03-25,OC_TP_PREM,North,1978,114.79
2024-04-01,OC_TP_PREM,North,2153,113.6
2024-04-08,OC_TP_PREM,North,2557,108.43
2024-04-15,OC_TP_PREM,North,2360,105.9
2024-04-22,OC_TP_PREM,North,2467,113.91
2024-04-29,OC_TP_PREM,North,2217,112.0
2024-05-06,OC_TP_PREM,North,2589,110.31
2024-05-13,OC_TP_PREM,North,2667,108.19
2024-05-20,OC_TP_PREM,North,2543,112.73
2024-05-27,OC_TP_PREM,North,2336,116.21
2024-06-03,OC_TP_PREM,North,2435,111.03
2024-06-10,OC_TP_PREM,North,2187,116.79
2024-06-17,OC_TP_PREM,North,2393,111.47
2024-06-24,OC_TP_PREM,North,2157,106.98
2024-07-01,OC_TP_PREM,North,2361,111.23
2024-07-08,OC_TP_PREM,North,2005,116.28
2024-07-15,OC_TP_PREM,North,1758,114.82
2024-07-22,OC_TP_PREM,North,2398,108.78
2024-07-29,OC_TP_PREM,North,2372,112.97
2024-08-05,OC_TP_PREM,North,2426,105.51
2024-08-12,OC_TP_PREM,North,2369,120.51
2024-08-19,OC_TP_PREM,North,2470,111.48
2024-08-26,OC_TP_PREM,North,2078,120.75
2024-09-02,OC_TP_PREM,North,3274,102.96
2024-09-09,OC_TP_PREM,North,2137,106.73
2024-09-16,OC_TP_PREM,North,2587,107.32
2024-09-23,OC_TP_PREM,North,2532,111.92
2024-09-30,OC_TP_PREM,North,2378,117.56
2024-10-07,OC_TP_PREM,North,1977,111.0
2024-10-14,OC_TP_PREM,North,2571,118.26
2024-10-21,OC_TP_PREM,North,2664,116.91
2024-10-28,OC_TP_PREM,North,2410,115.32
2024-11-04,OC_TP_PREM,North,2324,116.81
2024-11-11,OC_TP_PREM,North,2444,114.65
2024-11-18,OC_TP_PREM,North,2456,118.22
2024-11-25,OC_TP_PREM,North,2245,117.96
2024-12-02,OC_TP_PREM,North,2526,107.73
2024-12-09,OC_TP_PREM,North,2471,119.68
2024-12-16,OC_TP_PREM,North,2637,117.31
2024-12-23,OC_TP_PREM,North,3083,112.26
2023-01-02,OC_TP_PREM,South,2127,107.74
2023-01-09,OC_TP_PREM,South,2069,114.7
2023-01-16,OC_TP_PREM,South,1807,109.11
2023-01-23,OC_TP_PREM,South,2057,114.56
2023-01-30,OC_TP_PREM,South,2108,109.93
2023-02-06,OC_TP_PREM,South,2030,105.39
2023-02-13,OC_TP_PREM,South,2204,105.19
2023-02-20,OC_TP_PREM,South,2412,107.04
2023-02-27,OC_TP_PREM,South,1986,111.1
2023-03-06,OC_TP_PREM,South,2162,101.29
2023-03-13,OC_TP_PREM,South,2239,104.45
2023-03-20,OC_TP_PREM,South,2011,105.82
2023-03-27,OC_TP_PREM,South,2435,94.44
2023-04-03,OC_TP_PREM,South,2111,101.89
2023-04-10,OC_TP_PREM,South,2272,109.23
2023-04-17,OC_TP_PREM,South,1597,111.08
2023-04-24,OC_TP_PREM,South,2234,105.63
2023-05-01,OC_TP_PREM,South,1811,106.49
2023-05-08,OC_TP_PREM,South,1951,107.55
2023-05-15,OC_TP_PREM,South,1584,108.82
2023-05-22,OC_TP_PREM,South,1665,118.36
2023-05-29,OC_TP_PREM,South,1983,108.45
2023-06-05,OC_TP_PREM,South,2206,105.04
2023-06-12,OC_TP_PREM,South,2283,110.97
2023-06-19,OC_TP_PREM,South,1918,102.82
2023-06-26,OC_TP_PREM,South,2039,103.07
2023-07-03,OC_TP_PREM,South,2344,105.19
2023-07-10,OC_TP_PREM,South,2156,110.93
2023-07-17,OC_TP_PREM,South,1765,114.71
2023-07-24,OC_TP_PREM,South,2276,108.24
2023-07-31,OC_TP_PREM,South,1671,108.36
2023-08-07,OC_TP_PREM,South,1858,107.81
2023-08-14,OC_TP_PREM,South,1959,105.47
2023-08-21,OC_TP_PREM,South,2411,107.06
2023-08-28,OC_TP_PREM,South,2292,111.35
2023-09-04,OC_TP_PREM,South,2129,108.21
2023-09-11,OC_TP_PREM,South,2125,105.48
2023-09-18,OC_TP_PREM,South,2197,110.67
2023-09-25,OC_TP_PREM,South,2233,106.55
2023-10-02,OC_TP_PREM,South,2239,108.38
2023-10-09,OC_TP_PREM,South,2525,109.25
2023-10-16,OC_TP_PREM,South,1779,113.45
2023-10-23,OC_TP_PREM,South,2139,105.31
2023-10-30,OC_TP_PREM,South,2030,107.53
2023-11-06,OC_TP_PREM,South,1784,113.07
2023-11-13,OC_TP_PREM,South,2246,107.47
2023-11-20,OC_TP_PREM,South,2075,111.98
2023-11-27,OC_TP_PREM,South,2634,106.15
2023-12-04,OC_TP_PREM,South,1986,110.99
2023-12-11,OC_TP_PREM,South,2192,111.02
2023-12-18,OC_TP_PREM,South,2075,106.21
2023-12-25,OC_TP_PREM,South,2749,104.39
2024-01-01,OC_TP_PREM,South,2350,104.88
2024-01-08,OC_TP_PREM,South,2463,105.16
2024-01-15,OC_TP_PREM,South,2015,117.79
2024-01-22,OC_TP_PREM,South,2539,106.9
2024-01-29,OC_TP_PREM,South,2426,105.36
2024-02-05,OC_TP_PREM,South,2152,113.99
2024-02-12,OC_TP_PREM,South,2352,109.55
2024-02-19,OC_TP_PREM,South,2341,117.75
2024-02-26,OC_TP_PREM,South,2009,110.15
2024-03-04,OC_TP_PREM,South,2096,104.44
2024-03-11,OC_TP_PREM,South,2312,109.4
2024-03-18,OC_TP_PREM,South,2110,114.95
2024-03-25,OC_TP_PREM,South,2239,105.03
2024-04-01,OC_TP_PREM,South,2139,103.77
2024-04-08,OC_TP_PREM,South,2104,105.67
2024-04-15,OC_TP_PREM,South,2100,110.56
2024-04-22,OC_TP_PREM,South,2296,98.9
2024-04-29,OC_TP_PREM,South,1793,117.4
2024-05-06,OC_TP_PREM,South,2444,103.0
2024-05-13,OC_TP_PREM,South,2351,105.77
2024-05-20,OC_TP_PREM,South,2202,104.96
2024-05-27,OC_TP_PREM,South,2061,110.05
2024-06-03,OC_TP_PREM,South,2579,106.4
2024-06-10,OC_TP_PREM,South,2119,108.32
2024-06-17,OC_TP_PREM,South,2395,114.09
2024-06-24,OC_TP_PREM,South,2649,103.18
2024-07-01,OC_TP_PREM,South,1917,111.18
2024-07-08,OC_TP_PREM,South,2090,105.72
2024-07-15,OC_TP_PREM,South,2440,107.95
2024-07-22,OC_TP_PREM,South,2387,104.87
2024-07-29,OC_TP_PREM,South,2448,99.96
2024-08-05,OC_TP_PREM,South,2394,110.13
2024-08-12,OC_TP_PREM,South,2661,106.35
2024-08-19,OC_TP_PREM,South,2480,108.0
2024-08-26,OC_TP_PREM,South,2218,114.53
2024-09-02,OC_TP_PREM,South,2232,110.79
2024-09-09,OC_TP_PREM,South,2592,107.79
2024-09-16,OC_TP_PREM,South,2508,112.0
2024-09-23,OC_TP_PREM,South,2368,106.67
2024-09-30,OC_TP_PREM,South,2443,103.36
2024-10-07,OC_TP_PREM,South,2881,109.13
2024-10-14,OC_TP_PREM,South,2261,107.08
2024-10-21,OC_TP_PREM,South,2592,109.64
2024-10-28,OC_TP_PREM,South,2565,105.02
2024-11-04,OC_TP_PREM,South,2283,119.92
2024-11-11,OC_TP_PREM,South,2376,110.71
2024-11-18,OC_TP_PREM,South,2687,105.49
2024-11-25,OC_TP_PREM,South,2454,104.38
2024-12-02,OC_TP_PREM,South,2202,107.45
2024-12-09,OC_TP_PREM,South,2977,106.83
2024-12-16,OC_TP_PREM,South,2151,108.49
2024-12-23,OC_TP_PREM,South,2205,112.37
2023-01-02,OC_TP_PREM,West,2197,114.34
2023-01-09,OC_TP_PREM,West,2339,114.58
2023-01-16,OC_TP_PREM,West,2185,119.4
2023-01-23,OC_TP_PREM,West,2004,107.2
2023-01-30,OC_TP_PREM,West,1997,117.16
2023-02-06,OC_TP_PREM,West,2479,104.48
2023-02-13,OC_TP_PREM,West,2121,114.24
2023-02-20,OC_TP_PREM,West,2378,104.12
2023-02-27,OC_TP_PREM,West,2365,112.34
2023-03-06,OC_TP_PREM,West,2435,114.03
2023-03-13,OC_TP_PREM,West,1993,115.7
2023-03-20,OC_TP_PREM,West,1971,116.81
2023-03-27,OC_TP_PREM,West,2433,105.72
2023-04-03,OC_TP_PREM,West,1965,114.56
2023-04-10,OC_TP_PREM,West,2068,112.86
2023-04-17,OC_TP_PREM,West,2062,111.52
2023-04-24,OC_TP_PREM,West,1965,110.31
2023-05-01,OC_TP_PREM,West,2231,114.63
2023-05-08,OC_TP_PREM,West,2325,111.42
2023-05-15,OC_TP_PREM,West,2334,106.98
2023-05-22,OC_TP_PREM,West,2055,114.78
2023-05-29,OC_TP_PREM,West,1739,123.12
2023-06-05,OC_TP_PREM,West,1883,122.06
2023-06-12,OC_TP_PREM,West,2350,110.46
2023-06-19,OC_TP_PREM,West,2234,109.87
2023-06-26,OC_TP_PREM,West,2407,112.08
2023-07-03,OC_TP_PREM,West,2182,119.7
2023-07-10,OC_TP_PREM,West,2313,120.36
2023-07-17,OC_TP_PREM,West,2265,114.5
2023-07-24,OC_TP_PREM,West,2053,104.26
2023-07-31,OC_TP_PREM,West,2465,111.06
2023-08-07,OC_TP_PREM,West,1755,112.55
2023-08-14,OC_TP_PREM,West,2187,110.94
2023-08-21,OC_TP_PREM,West,2246,113.56
2023-08-28,OC_TP_PREM,West,2497,116.48
2023-09-04,OC_TP_PREM,West,2465,107.33
2023-09-11,OC_TP_PREM,West,2366,108.8
2023-09-18,OC_TP_PREM,West,2247,114.79
2023-09-25,OC_TP_PREM,West,2303,110.19
2023-10-02,OC_TP_PREM,West,2743,103.95
2023-10-09,OC_TP_PREM,West,2654,111.13
2023-10-16,OC_TP_PREM,West,2302,111.24
2023-10-23,OC_TP_PREM,West,2470,113.56
2023-10-30,OC_TP_PREM,West,2453,115.69
2023-11-06,OC_TP_PREM,West,2680,107.57
2023-11-13,OC_TP_PREM,West,2623,111.53
2023-11-20,OC_TP_PREM,West,2327,120.19
2023-11-27,OC_TP_PREM,West,1996,114.63
2023-12-04,OC_TP_PREM,West,2495,118.59
2023-12-11,OC_TP_PREM,West,2758,108.2
2023-12-18,OC_TP_PREM,West,2644,112.22
2023-12-25,OC_TP_PREM,West,2400,110.94
2024-01-01,OC_TP_PREM,West,2105,121.12
2024-01-08,OC_TP_PREM,West,2499,110.96
2024-01-15,OC_TP_PREM,West,2879,110.05
2024-01-22,OC_TP_PREM,West,2408,111.04
2024-01-29,OC_TP_PREM,West,3240,97.13
2024-02-05,OC_TP_PREM,West,2093,116.7
2024-02-12,OC_TP_PREM,West,2528,112.63
2024-02-19,OC_TP_PREM,West,2236,114.53
2024-02-26,OC_TP_PREM,West,2710,105.11
2024-03-04,OC_TP_PREM,West,2152,118.26
2024-03-11,OC_TP_PREM,West,2219,111.89
2024-03-18,OC_TP_PREM,West,2425,115.6
2024-03-25,OC_TP_PREM,West,2129,114.39
2024-04-01,OC_TP_PREM,West,2222,109.47
2024-04-08,OC_TP_PREM,West,1878,122.26
2024-04-15,OC_TP_PREM,West,1892,119.84
2024-04-22,OC_TP_PREM,West,2082,112.08
2024-04-29,OC_TP_PREM,West,2039,118.06
2024-05-06,OC_TP_PREM,West,2744,108.27
2024-05-13,OC_TP_PREM,West,2435,110.02
2024-05-20,OC_TP_PREM,West,2323,117.25
2024-05-27,OC_TP_PREM,West,2263,112.75
2024-06-03,OC_TP_PREM,West,2650,115.75
2024-06-10,OC_TP_PREM,West,2394,113.27
2024-06-17,OC_TP_PREM,West,1938,108.27
2024-06-24,OC_TP_PREM,West,2846,112.35
2024-07-01,OC_TP_PREM,West,2078,123.63
2024-07-08,OC_TP_PREM,West,2541,118.3
2024-07-15,OC_TP_PREM,West,2286,110.43
2024-07-22,OC_TP_PREM,West,2632,109.88
2024-07-29,OC_TP_PREM,West,2244,120.71
2024-08-05,OC_TP_PREM,West,2073,110.42
2024-08-12,OC_TP_PREM,West,2116,118.71
2024-08-19,OC_TP_PREM,West,2685,111.04
2024-08-26,OC_TP_PREM,West,3026,104.28
2024-09-02,OC_TP_PREM,West,2778,113.26
2024-09-09,OC_TP_PREM,West,2461,108.94
2024-09-16,OC_TP_PREM,West,2357,121.11
2024-09-23,OC_TP_PREM,West,2493,114.6
2024-09-30,OC_TP_PREM,West,2090,113.13
2024-10-07,OC_TP_PREM,West,2665,107.76
2024-10-14,OC_TP_PREM,West,2357,115.22
2024-10-21,OC_TP_PREM,West,2820,112.58
2024-10-28,OC_TP_PREM,West,1964,118.92
2024-11-04,OC_TP_PREM,West,2442,116.31
2024-11-11,OC_TP_PREM,West,2487,110.93
2024-11-18,OC_TP_PREM,West,3094,106.79
2024-11-25,OC_TP_PREM,West,2704,116.72
2024-12-02,OC_TP_PREM,West,2248,119.13
2024-12-09,OC_TP_PREM,West,2866,103.32
2024-12-16,OC_TP_PREM,West,2967,110.36
2024-12-23,OC_TP_PREM,West,2590,117.29
2023-01-02,OC_TP_PREM,East,1701,105.24
2023-01-09,OC_TP_PREM,East,1659,106.38
2023-01-16,OC_TP_PREM,East,1733,106.36
2023-01-23,OC_TP_PREM,East,1576,108.1
2023-01-30,OC_TP_PREM,East,1509,110.01
2023-02-06,OC_TP_PREM,East,1609,109.23
2023-02-13,OC_TP_PREM,East,1600,104.83
2023-02-20,OC_TP_PREM,East,1746,103.78
2023-02-27,OC_TP_PREM,East,1535,107.55
2023-03-06,OC_TP_PREM,East,1297,115.7
2023-03-13,OC_TP_PREM,East,1654,114.57
2023-03-20,OC_TP_PREM,East,1611,108.52
2023-03-27,OC_TP_PREM,East,1511,113.87
2023-04-03,OC_TP_PREM,East,1813,103.42
2023-04-10,OC_TP_PREM,East,1537,110.55
2023-04-17,OC_TP_PREM,East,1681,107.05
2023-04-24,OC_TP_PREM,East,1548,105.68
2023-05-01,OC_TP_PREM,East,1594,111.69
2023-05-08,OC_TP_PREM,East,1710,107.76
2023-05-15,OC_TP_PREM,East,1257,113.15
2023-05-22,OC_TP_PREM,East,1505,107.51
2023-05-29,OC_TP_PREM,East,1869,108.7
2023-06-05,OC_TP_PREM,East,1513,108.92
2023-06-12,OC_TP_PREM,East,1775,107.06
2023-06-19,OC_TP_PREM,East,1724,106.94
2023-06-26,OC_TP_PREM,East,1566,105.34
2023-07-03,OC_TP_PREM,East,1820,104.76
2023-07-10,OC_TP_PREM,East,1923,110.22
2023-07-17,OC_TP_PREM,East,1565,114.29
2023-07-24,OC_TP_PREM,East,1770,106.28
2023-07-31,OC_TP_PREM,East,1860,103.74
2023-08-07,OC_TP_PREM,East,1516,109.74
2023-08-14,OC_TP_PREM,East,1757,109.84
2023-08-21,OC_TP_PREM,East,1472,108.63
2023-08-28,OC_TP_PREM,East,1725,115.06
2023-09-04,OC_TP_PREM,East,1763,111.1
2023-09-11,OC_TP_PREM,East,1676,106.81
2023-09-18,OC_TP_PREM,East,2015,104.82
2023-09-25,OC_TP_PREM,East,1653,100.34
2023-10-02,OC_TP_PREM,East,1796,111.56
2023-10-09,OC_TP_PREM,East,1825,108.4
2023-10-16,OC_TP_PREM,East,2107,99.9
2023-10-23,OC_TP_PREM,East,1800,104.57
2023-10-30,OC_TP_PREM,East,1822,105.71
2023-11-06,OC_TP_PREM,East,1655,116.19
2023-11-13,OC_TP_PREM,East,1906,108.49
2023-11-20,OC_TP_PREM,East,1628,111.07
2023-11-27,OC_TP_PREM,East,2135,106.29
2023-12-04,OC_TP_PREM,East,1662,107.75
2023-12-11,OC_TP_PREM,East,2317,105.56
2023-12-18,OC_TP_PREM,East,1834,108.19
2023-12-25,OC_TP_PREM,East,1795,104.56
2024-01-01,OC_TP_PREM,East,1733,111.12
2024-01-08,OC_TP_PREM,East,1760,108.93
2024-01-15,OC_TP_PREM,East,2190,105.15
2024-01-22,OC_TP_PREM,East,1924,109.01
2024-01-29,OC_TP_PREM,East,1951,102.81
2024-02-05,OC_TP_PREM,East,1746,111.63
2024-02-12,OC_TP_PREM,East,1839,111.29
2024-02-19,OC_TP_PREM,East,1834,104.74
2024-02-26,OC_TP_PREM,East,1758,99.26
2024-03-04,OC_TP_PREM,East,1806,110.19
2024-03-11,OC_TP_PREM,East,1836,106.68
2024-03-18,OC_TP_PREM,East,2034,100.41
2024-03-25,OC_TP_PREM,East,1689,103.22
2024-04-01,OC_TP_PREM,East,2028,110.85
2024-04-08,OC_TP_PREM,East,1998,103.29
2024-04-15,OC_TP_PREM,East,2465,98.98
2024-04-22,OC_TP_PREM,East,2011,109.98
2024-04-29,OC_TP_PREM,East,2270,100.2
2024-05-06,OC_TP_PREM,East,1810,102.83
2024-05-13,OC_TP_PREM,East,1690,112.57
2024-05-20,OC_TP_PREM,East,2033,107.42
2024-05-27,OC_TP_PREM,East,1979,111.0
2024-06-03,OC_TP_PREM,East,1742,109.37
2024-06-10,OC_TP_PREM,East,2172,101.03
2024-06-17,OC_TP_PREM,East,1970,105.08
2024-06-24,OC_TP_PREM,East,1875,104.6
2024-07-01,OC_TP_PREM,East,1938,107.5
2024-07-08,OC_TP_PREM,East,1723,101.41
2024-07-15,OC_TP_PREM,East,2021,107.42
2024-07-22,OC_TP_PREM,East,1977,109.98
2024-07-29,OC_TP_PREM,East,1914,107.12
2024-08-05,OC_TP_PREM,East,1752,103.53
2024-08-12,OC_TP_PREM,East,1541,109.84
2024-08-19,OC_TP_PREM,East,1743,111.23
2024-08-26,OC_TP_PREM,East,1697,109.03
2024-09-02,OC_TP_PREM,East,2394,99.9
2024-09-09,OC_TP_PREM,East,2336,102.36
2024-09-16,OC_TP_PREM,East,2130,104.41
2024-09-23,OC_TP_PREM,East,2029,103.3
2024-09-30,OC_TP_PREM,East,1657,111.26
2024-10-07,OC_TP_PREM,East,1637,109.57
2024-10-14,OC_TP_PREM,East,2051,106.01
2024-10-21,OC_TP_PREM,East,2101,105.49
2024-10-28,OC_TP_PREM,East,2031,107.54
2024-11-04,OC_TP_PREM,East,2077,101.04
2024-11-11,OC_TP_PREM,East,2105,109.37
2024-11-18,OC_TP_PREM,East,2074,107.65
2024-11-25,OC_TP_PREM,East,2162,105.4
2024-12-02,OC_TP_PREM,East,2038,113.53
2024-12-09,OC_TP_PREM,East,2385,107.93
2024-12-16,OC_TP_PREM,East,1528,110.88
2024-12-23,OC_TP_PREM,East,2275,98.98
2023-01-02,OC_TP_PREM,Central,1783,111.23
2023-01-09,OC_TP_PREM,Central,1820,114.66
2023-01-16,OC_TP_PREM,Central,2018,107.17
2023-01-23,OC_TP_PREM,Central,2007,103.63
2023-01-30,OC_TP_PREM,Central,2225,101.17
2023-02-06,OC_TP_PREM,Central,1559,114.96
2023-02-13,OC_TP_PREM,Central,1447,117.43
2023-02-20,OC_TP_PREM,Central,1615,114.46
2023-02-27,OC_TP_PREM,Central,1641,118.97
2023-03-06,OC_TP_PREM,Central,1825,109.5
2023-03-13,OC_TP_PREM,Central,1740,107.43
2023-03-20,OC_TP_PREM,Central,1754,112.21
2023-03-27,OC_TP_PREM,Central,1837,108.7
2023-04-03,OC_TP_PREM,Central,1775,118.95
2023-04-10,OC_TP_PREM,Central,1912,111.25
2023-04-17,OC_TP_PREM,Central,1784,113.45
2023-04-24,OC_TP_PREM,Central,1911,111.01
2023-05-01,OC_TP_PREM,Central,1722,113.84
2023-05-08,OC_TP_PREM,Central,1511,112.58
2023-05-15,OC_TP_PREM,Central,1713,108.58
2023-05-22,OC_TP_PREM,Central,2198,104.64
2023-05-29,OC_TP_PREM,Central,1834,105.36
2023-06-05,OC_TP_PREM,Central,1678,116.26
2023-06-12,OC_TP_PREM,Central,1522,114.35
2023-06-19,OC_TP_PREM,Central,1984,109.94
2023-06-26,OC_TP_PREM,Central,1730,112.47
2023-07-03,OC_TP_PREM,Central,1580,106.89
2023-07-10,OC_TP_PREM,Central,1835,109.45
2023-07-17,OC_TP_PREM,Central,2203,106.77
2023-07-24,OC_TP_PREM,Central,1943,104.55
2023-07-31,OC_TP_PREM,Central,1882,102.12
2023-08-07,OC_TP_PREM,Central,1815,108.58
2023-08-14,OC_TP_PREM,Central,1529,113.29
2023-08-21,OC_TP_PREM,Central,2099,104.09
2023-08-28,OC_TP_PREM,Central,1856,111.17
2023-09-04,OC_TP_PREM,Central,1731,111.44
2023-09-11,OC_TP_PREM,Central,2137,107.56
2023-09-18,OC_TP_PREM,Central,1722,109.1
2023-09-25,OC_TP_PREM,Central,1761,109.15
2023-10-02,OC_TP_PREM,Central,2021,107.31
2023-10-09,OC_TP_PREM,Central,1701,113.6
2023-10-16,OC_TP_PREM,Central,1471,115.39
2023-10-23,OC_TP_PREM,Central,1954,111.31
2023-10-30,OC_TP_PREM,Central,1993,113.14
2023-11-06,OC_TP_PREM,Central,1658,122.62
2023-11-13,OC_TP_PREM,Central,1977,108.11
2023-11-20,OC_TP_PREM,Central,2528,96.63
2023-11-27,OC_TP_PREM,Central,1598,112.41
2023-12-04,OC_TP_PREM,Central,2368,109.8
2023-12-11,OC_TP_PREM,Central,1857,107.54
2023-12-18,OC_TP_PREM,Central,1714,110.96
2023-12-25,OC_TP_PREM,Central,2082,111.34
2024-01-01,OC_TP_PREM,Central,1813,117.09
2024-01-08,OC_TP_PREM,Central,2056,109.32
2024-01-15,OC_TP_PREM,Central,2178,103.7
2024-01-22,OC_TP_PREM,Central,2173,107.79
2024-01-29,OC_TP_PREM,Central,1890,112.94
2024-02-05,OC_TP_PREM,Central,1905,108.41
2024-02-12,OC_TP_PREM,Central,1980,111.49
2024-02-19,OC_TP_PREM,Central,1944,109.03
2024-02-26,OC_TP_PREM,Central,2132,110.15
2024-03-04,OC_TP_PREM,Central,2006,110.18
2024-03-11,OC_TP_PREM,Central,2067,113.2
2024-03-18,OC_TP_PREM,Central,1842,116.47
2024-03-25,OC_TP_PREM,Central,2018,110.09
2024-04-01,OC_TP_PREM,Central,1936,105.48
2024-04-08,OC_TP_PREM,Central,2071,107.09
2024-04-15,OC_TP_PREM,Central,2058,102.48
2024-04-22,OC_TP_PREM,Central,1977,103.37
2024-04-29,OC_TP_PREM,Central,1663,113.36
2024-05-06,OC_TP_PREM,Central,2377,100.23
2024-05-13,OC_TP_PREM,Central,2099,106.92
2024-05-20,OC_TP_PREM,Central,2111,112.85
2024-05-27,OC_TP_PREM,Central,1919,110.97
2024-06-03,OC_TP_PREM,Central,1983,101.7
2024-06-10,OC_TP_PREM,Central,1993,110.84
2024-06-17,OC_TP_PREM,Central,1772,112.54
2024-06-24,OC_TP_PREM,Central,2072,118.0
2024-07-01,OC_TP_PREM,Central,1576,114.55
2024-07-08,OC_TP_PREM,Central,2231,115.6
2024-07-15,OC_TP_PREM,Central,1787,112.05
2024-07-22,OC_TP_PREM,Central,2231,107.8
2024-07-29,OC_TP_PREM,Central,2315,108.08
2024-08-05,OC_TP_PREM,Central,2237,109.75
2024-08-12,OC_TP_PREM,Central,2169,105.15
2024-08-19,OC_TP_PREM,Central,1904,111.68
2024-08-26,OC_TP_PREM,Central,2162,109.86
2024-09-02,OC_TP_PREM,Central,1993,110.09
2024-09-09,OC_TP_PREM,Central,2348,110.67
2024-09-16,OC_TP_PREM,Central,2665,102.57
2024-09-23,OC_TP_PREM,Central,1837,115.33
2024-09-30,OC_TP_PREM,Central,1964,112.77
2024-10-07,OC_TP_PREM,Central,2393,109.41
2024-10-14,OC_TP_PREM,Central,2202,105.13
2024-10-21,OC_TP_PREM,Central,2386,107.25
2024-10-28,OC_TP_PREM,Central,2448,114.59
2024-11-04,OC_TP_PREM,Central,2132,113.69
2024-11-11,OC_TP_PREM,Central,2287,103.86
2024-11-18,OC_TP_PREM,Central,2255,111.25
2024-11-25,OC_TP_PREM,Central,2163,116.52
2024-12-02,OC_TP_PREM,Central,2034,115.33
2024-12-09,OC_TP_PREM,Central,2611,105.12
2024-12-16,OC_TP_PREM,Central,2455,107.4
2024-12-23,OC_TP_PREM,Central,2315,105.49
2023-01-02,OC_BRUSH,North,2778,78.71
2023-01-09,OC_BRUSH,North,3357,80.49
2023-01-16,OC_BRUSH,North,3657,83.5
2023-01-23,OC_BRUSH,North,2482,88.03
2023-01-30,OC_BRUSH,North,3372,84.38
2023-02-06,OC_BRUSH,North,2801,85.59
2023-02-13,OC_BRUSH,North,2864,82.82
2023-02-20,OC_BRUSH,North,2722,77.47
2023-02-27,OC_BRUSH,North,2333,88.65
2023-03-06,OC_BRUSH,North,3026,81.19
2023-03-13,OC_BRUSH,North,2423,81.17
2023-03-20,OC_BRUSH,North,3374,79.36
2023-03-27,OC_BRUSH,North,2654,82.55
2023-04-03,OC_BRUSH,North,2519,85.71
2023-04-10,OC_BRUSH,North,3226,81.53
2023-04-17,OC_BRUSH,North,2876,79.12
2023-04-24,OC_BRUSH,North,3246,78.65
2023-05-01,OC_BRUSH,North,2520,85.89
2023-05-08,OC_BRUSH,North,2513,83.49
2023-05-15,OC_BRUSH,North,3159,77.62
2023-05-22,OC_BRUSH,North,3024,82.87
2023-05-29,OC_BRUSH,North,2770,86.15
2023-06-05,OC_BRUSH,North,3124,81.48
2023-06-12,OC_BRUSH,North,3480,76.8
2023-06-19,OC_BRUSH,North,2932,79.95
2023-06-26,OC_BRUSH,North,3134,80.45
2023-07-03,OC_BRUSH,North,2799,80.22
2023-07-10,OC_BRUSH,North,3165,82.76
2023-07-17,OC_BRUSH,North,3242,79.38
2023-07-24,OC_BRUSH,North,2481,85.38
2023-07-31,OC_BRUSH,North,3136,85.41
2023-08-07,OC_BRUSH,North,3185,78.7
2023-08-14,OC_BRUSH,North,2996,84.67
2023-08-21,OC_BRUSH,North,2682,83.87
2023-08-28,OC_BRUSH,North,3153,80.46
2023-09-04,OC_BRUSH,North,2873,84.11
2023-09-11,OC_BRUSH,North,3256,80.48
2023-09-18,OC_BRUSH,North,3065,83.89
2023-09-25,OC_BRUSH,North,3648,78.11
2023-10-02,OC_BRUSH,North,3127,80.99
2023-10-09,OC_BRUSH,North,3060,80.2
2023-10-16,OC_BRUSH,North,3093,78.23
2023-10-23,OC_BRUSH,North,2530,83.04
2023-10-30,OC_BRUSH,North,3146,76.75
2023-11-06,OC_BRUSH,North,3259,82.22
2023-11-13,OC_BRUSH,North,3437,77.59
2023-11-20,OC_BRUSH,North,3145,78.63
2023-11-27,OC_BRUSH,North,3086,83.75
