date,sku,category,region,units,price,promo_flag,discount_depth,revenue
2023-05-15,OC_TP_REG,Oral Care,East,3176,57.63,0,0.0,183043.31
2023-05-22,OC_TP_REG,Oral Care,East,3570,53.12,0,0.0,189655.13
2023-05-29,OC_TP_REG,Oral Care,East,3594,52.62,0,0.0,189123.83
2023-06-05,OC_TP_REG,Oral Care,East,3651,53.24,0,0.0,194385.42
2023-06-12,OC_TP_REG,Oral Care,East,3621,53.17,0,0.0,192513.97
2023-06-19,OC_TP_REG,Oral Care,East,3848,50.25,0,0.0,193357.37
2023-06-26,OC_TP_REG,Oral Care,East,3194,53.57,0,0.0,171094.67
2023-07-03,OC_TP_REG,Oral Care,East,2876,60.96,0,0.0,175333.96
2023-07-10,OC_TP_REG,Oral Care,East,2893,51.61,0,0.0,149297.5
2023-07-17,OC_TP_REG,Oral Care,East,4182,50.85,0,0.0,212650.35
2023-07-24,OC_TP_REG,Oral Care,East,3290,55.29,0,0.0,181899.48
2023-07-31,OC_TP_REG,Oral Care,East,3410,53.95,0,0.0,183975.89
2023-08-07,OC_TP_REG,Oral Care,East,3372,55.07,0,0.0,185697.31
2023-08-14,OC_TP_REG,Oral Care,East,3543,54.78,0,0.0,194085.13
2023-08-21,OC_TP_REG,Oral Care,East,3023,57.02,0,0.0,172378.72
2023-08-28,OC_TP_REG,Oral Care,East,4494,49.7,0,0.0,223354.46
2023-09-04,OC_TP_REG,Oral Care,East,4098,51.11,0,0.0,209435.08
2023-09-11,OC_TP_REG,Oral Care,East,3890,49.65,0,0.0,193133.35
2023-09-18,OC_TP_REG,Oral Care,East,3854,52.92,0,0.0,203948.26
2023-09-25,OC_TP_REG,Oral Care,East,3301,53.06,0,0.0,175141.09
2023-10-02,OC_TP_REG,Oral Care,East,4134,51.45,0,0.0,212694.49
2023-10-09,OC_TP_REG,Oral Care,East,4138,52.67,0,0.0,217954.5
2023-10-16,OC_TP_REG,Oral Care,East,3619,51.59,0,0.0,186691.25
2023-10-23,OC_TP_REG,Oral Care,East,3698,53.1,0,0.0,196366.38
2023-10-30,OC_TP_REG,Oral Care,East,3908,53.63,0,0.0,209598.54
2023-11-06,OC_TP_REG,Oral Care,East,3618,54.5,0,0.0,197179.05
2023-11-13,OC_TP_REG,Oral Care,East,3388,52.69,0,0.0,178526.17
2023-11-20,OC_TP_REG,Oral Care,East,3735,54.12,0,0.0,202122.7
2023-11-27,OC_TP_REG,Oral Care,East,3973,55.25,0,0.0,219488.44
2023-12-04,OC_TP_REG,Oral Care,East,4123,52.01,0,0.0,214424.5
2023-12-11,OC_TP_REG,Oral Care,East,4226,54.02,0,0.0,228306.76
2023-12-18,OC_TP_REG,Oral Care,East,4163,51.31,0,0.0,213597.59
2023-12-25,OC_TP_REG,Oral Care,East,4335,53.87,0,0.0,233533.42
2024-01-01,OC_TP_REG,Oral Care,East,3954,53.18,0,0.0,210272.15
2024-01-08,OC_TP_REG,Oral Care,East,4069,52.54,0,0.0,213779.51
2024-01-15,OC_TP_REG,Oral Care,East,4086,55.09,0,0.0,225109.53
2024-01-22,OC_TP_REG,Oral Care,East,4068,52.79,0,0.0,214741.42
2024-01-29,OC_TP_REG,Oral Care,East,3506,51.42,0,0.0,180278.23
2024-02-05,OC_TP_REG,Oral Care,East,3707,54.25,0,0.0,201115.4
2024-02-12,OC_TP_REG,Oral Care,East,4434,49.33,0,0.0,218748.96
2024-02-19,OC_TP_REG,Oral Care,East,4056,52.91,0,0.0,214618.32
2024-02-26,OC_TP_REG,Oral Care,East,4124,51.78,0,0.0,213537.17
2024-03-04,OC_TP_REG,Oral Care,East,3841,50.95,0,0.0,195704.64
2024-03-11,OC_TP_REG,Oral Care,East,4041,53.88,0,0.0,217742.91
2024-03-18,OC_TP_REG,Oral Care,East,3315,55.59,0,0.0,184267.57
2024-03-25,OC_TP_REG,Oral Care,East,3823,54.03,0,0.0,206563.41
2024-04-01,OC_TP_REG,Oral Care,East,3664,54.24,0,0.0,198739.47
2024-04-08,OC_TP_REG,Oral Care,East,3776,52.29,0,0.0,197462.58
2024-04-15,OC_TP_REG,Oral Care,East,4293,55.32,0,0.0,237491.88
2024-04-22,OC_TP_REG,Oral Care,East,3551,52.65,0,0.0,186967.09
2024-04-29,OC_TP_REG,Oral Care,East,4214,52.78,0,0.0,222401.89
2024-05-06,OC_TP_REG,Oral Care,East,4933,52.14,0,0.0,257197.97
2024-05-13,OC_TP_REG,Oral Care,East,4304,55.04,0,0.0,236874.59
2024-05-20,OC_TP_REG,Oral Care,East,3856,52.71,0,0.0,203242.54
2024-05-27,OC_TP_REG,Oral Care,East,3786,54.29,0,0.0,205553.43
2024-06-03,OC_TP_REG,Oral Care,East,4272,51.81,0,0.0,221352.75
2024-06-10,OC_TP_REG,Oral Care,East,3632,54.61,0,0.0,198329.86
2024-06-17,OC_TP_REG,Oral Care,East,3360,56.06,0,0.0,188362.51
2024-06-24,OC_TP_REG,Oral Care,East,3654,52.18,0,0.0,190665.42
2024-07-01,OC_TP_REG,Oral Care,East,3978,49.96,0,0.0,198736.54
2024-07-08,OC_TP_REG,Oral Care,East,4216,53.24,0,0.0,224468.78
2024-07-15,OC_TP_REG,Oral Care,East,3961,52.01,0,0.0,206011.3
2024-07-22,OC_TP_REG,Oral Care,East,3826,52.21,0,0.0,199738.4
2024-07-29,OC_TP_REG,Oral Care,East,3999,50.52,0,0.0,202023.0
2024-08-05,OC_TP_REG,Oral Care,East,3733,52.29,0,0.0,195185.26
2024-08-12,OC_TP_REG,Oral Care,East,3744,55.93,0,0.0,209399.86
2024-08-19,OC_TP_REG,Oral Care,East,4326,52.18,0,0.0,225723.79
2024-08-26,OC_TP_REG,Oral Care,East,3526,52.85,0,0.0,186343.63
2024-09-02,OC_TP_REG,Oral Care,East,3865,53.41,0,0.0,206427.38
2024-09-09,OC_TP_REG,Oral Care,East,3046,55.69,0,0.0,169632.7
2024-09-16,OC_TP_REG,Oral Care,East,3176,55.35,0,0.0,175806.94
2024-09-23,OC_TP_REG,Oral Care,East,3012,54.09,0,0.0,162911.72
2024-09-30,OC_TP_REG,Oral Care,East,4667,53.26,0,0.0,248541.7
2024-10-07,OC_TP_REG,Oral Care,East,4150,51.15,0,0.0,212283.73
2024-10-14,OC_TP_REG,Oral Care,East,4473,51.54,0,0.0,230531.32
2024-10-21,OC_TP_REG,Oral Care,East,4080,53.84,0,0.0,219657.72
2024-10-28,OC_TP_REG,Oral Care,East,4150,54.71,0,0.0,227036.43
2024-11-04,OC_TP_REG,Oral Care,East,4238,53.17,0,0.0,225321.46
2024-11-11,OC_TP_REG,Oral Care,East,4610,51.64,0,0.0,238039.16
2024-11-18,OC_TP_REG,Oral Care,East,3797,54.1,0,0.0,205428.61
2024-11-25,OC_TP_REG,Oral Care,East,3921,53.97,0,0.0,211615.3
2024-12-02,OC_TP_REG,Oral Care,East,4258,53.75,0,0.0,228884.37
2024-12-09,OC_TP_REG,Oral Care,East,4066,54.41,0,0.0,221221.72
2024-12-16,OC_TP_REG,Oral Care,East,3978,57.36,0,0.0,228158.51
2024-12-23,OC_TP_REG,Oral Care,East,4161,55.47,0,0.0,230826.36
2023-01-02,OC_TP_REG,Oral Care,Central,3942,54.98,0,0.0,216748.8
2023-01-09,OC_TP_REG,Oral Care,Central,4608,52.41,0,0.0,241487.57
2023-01-16,OC_TP_REG,Oral Care,Central,4565,53.67,0,0.0,244983.15
2023-01-23,OC_TP_REG,Oral Care,Central,4065,54.48,0,0.0,221472.59
2023-01-30,OC_TP_REG,Oral Care,Central,3659,57.93,0,0.0,211982.12
2023-02-06,OC_TP_REG,Oral Care,Central,3624,55.78,0,0.0,202133.62
2023-02-13,OC_TP_REG,Oral Care,Central,3894,54.8,0,0.0,213379.76
2023-02-20,OC_TP_REG,Oral Care,Central,4093,57.55,0,0.0,235532.96
2023-02-27,OC_TP_REG,Oral Care,Central,3487,57.33,0,0.0,199892.3
2023-03-06,OC_TP_REG,Oral Care,Central,4016,54.64,0,0.0,219452.94
2023-03-13,OC_TP_REG,Oral Care,Central,4372,55.62,0,0.0,243185.09
2023-03-20,OC_TP_REG,Oral Care,Central,4162,56.74,0,0.0,236169.14
2023-03-27,OC_TP_REG,Oral Care,Central,3304,58.9,0,0.0,194600.03
2023-04-03,OC_TP_REG,Oral Care,Central,4179,56.07,0,0.0,234326.13
2023-04-10,OC_TP_REG,Oral Care,Central,3066,57.4,0,0.0,175983.37
2023-04-17,OC_TP_REG,Oral Care,Central,3111,52.56,0,0.0,163524.96
2023-04-24,OC_TP_REG,Oral Care,Central,3549,55.39,0,0.0,196567.16
2023-05-01,OC_TP_REG,Oral Care,Central,3909,57.8,0,0.0,225930.8
2023-05-08,OC_TP_REG,Oral Care,Central,4112,52.73,0,0.0,216812.97
2023-05-15,OC_TP_REG,Oral Care,Central,4205,58.51,0,0.0,246051.19
2023-05-22,OC_TP_REG,Oral Care,Central,3899,55.1,0,0.0,214841.83
2023-05-29,OC_TP_REG,Oral Care,Central,4078,54.04,0,0.0,220367.34
2023-06-05,OC_TP_REG,Oral Care,Central,3775,57.34,0,0.0,216457.46
2023-06-12,OC_TP_REG,Oral Care,Central,4404,54.73,0,0.0,241017.52
2023-06-19,OC_TP_REG,Oral Care,Central,4343,53.36,0,0.0,231738.68
2023-06-26,OC_TP_REG,Oral Care,Central,4019,57.74,0,0.0,232037.97
2023-07-03,OC_TP_REG,Oral Care,Central,4350,50.87,0,0.0,221294.91
2023-07-10,OC_TP_REG,Oral Care,Central,4101,59.45,0,0.0,243794.92
2023-07-17,OC_TP_REG,Oral Care,Central,4519,55.86,0,0.0,252432.19
2023-07-24,OC_TP_REG,Oral Care,Central,4363,57.09,0,0.0,249088.75
2023-07-31,OC_TP_REG,Oral Care,Central,4070,54.37,0,0.0,221296.25
2023-08-07,OC_TP_REG,Oral Care,Central,4227,54.02,0,0.0,228350.51
2023-08-14,OC_TP_REG,Oral Care,Central,4376,55.71,0,0.0,243769.9
2023-08-21,OC_TP_REG,Oral Care,Central,4274,51.8,0,0.0,221379.12
2023-08-28,OC_TP_REG,Oral Care,Central,3676,56.62,0,0.0,208134.35
2023-09-04,OC_TP_REG,Oral Care,Central,4274,55.87,0,0.0,238789.82
2023-09-11,OC_TP_REG,Oral Care,Central,4567,52.3,0,0.0,238861.89
2023-09-18,OC_TP_REG,Oral Care,Central,4816,51.46,0,0.0,247849.19
2023-09-25,OC_TP_REG,Oral Care,Central,3926,54.99,0,0.0,215879.86
2023-10-02,OC_TP_REG,Oral Care,Central,4441,55.68,0,0.0,247270.46
2023-10-09,OC_TP_REG,Oral Care,Central,4569,54.67,0,0.0,249779.31
2023-10-16,OC_TP_REG,Oral Care,Central,4880,52.53,0,0.0,256369.84
2023-10-23,OC_TP_REG,Oral Care,Central,4819,51.03,0,0.0,245902.29
2023-10-30,OC_TP_REG,Oral Care,Central,4217,55.43,0,0.0,233767.5
2023-11-06,OC_TP_REG,Oral Care,Central,4384,54.82,0,0.0,240324.62
2023-11-13,OC_TP_REG,Oral Care,Central,3408,54.47,0,0.0,185646.51
2023-11-20,OC_TP_REG,Oral Care,Central,3445,55.18,0,0.0,190079.11
2023-11-27,OC_TP_REG,Oral Care,Central,4726,57.08,0,0.0,269744.76
2023-12-04,OC_TP_REG,Oral Care,Central,4466,56.96,0,0.0,254361.09
2023-12-11,OC_TP_REG,Oral Care,Central,4886,57.49,0,0.0,280906.82
2023-12-18,OC_TP_REG,Oral Care,Central,4529,56.21,0,0.0,254575.93
2023-12-25,OC_TP_REG,Oral Care,Central,4490,54.81,0,0.0,246098.8
2024-01-01,OC_TP_REG,Oral Care,Central,4765,54.02,0,0.0,257422.32
2024-01-08,OC_TP_REG,Oral Care,Central,4443,53.94,0,0.0,239667.82
2024-01-15,OC_TP_REG,Oral Care,Central,4430,56.03,0,0.0,248193.38
2024-01-22,OC_TP_REG,Oral Care,Central,4200,59.35,0,0.0,249272.72
2024-01-29,OC_TP_REG,Oral Care,Central,4388,54.51,0,0.0,239170.98
2024-02-05,OC_TP_REG,Oral Care,Central,4010,57.72,0,0.0,231439.22
2024-02-12,OC_TP_REG,Oral Care,Central,4565,56.88,0,0.0,259675.01
2024-02-19,OC_TP_REG,Oral Care,Central,4009,57.83,0,0.0,231840.43
2024-02-26,OC_TP_REG,Oral Care,Central,4461,53.11,0,0.0,236904.33
2024-03-04,OC_TP_REG,Oral Care,Central,3749,51.17,0,0.0,191822.99
2024-03-11,OC_TP_REG,Oral Care,Central,4299,55.16,0,0.0,237117.16
2024-03-18,OC_TP_REG,Oral Care,Central,4563,52.54,0,0.0,239759.35
2024-03-25,OC_TP_REG,Oral Care,Central,4405,52.11,0,0.0,229523.95
2024-04-01,OC_TP_REG,Oral Care,Central,3645,53.39,0,0.0,194595.22
2024-04-08,OC_TP_REG,Oral Care,Central,4546,57.43,0,0.0,261075.66
2024-04-15,OC_TP_REG,Oral Care,Central,4421,59.25,0,0.0,261935.89
2024-04-22,OC_TP_REG,Oral Care,Central,4395,54.17,0,0.0,238079.6
2024-04-29,OC_TP_REG,Oral Care,Central,4150,53.8,0,0.0,223276.82
2024-05-06,OC_TP_REG,Oral Care,Central,4154,51.05,0,0.0,212048.14
2024-05-13,OC_TP_REG,Oral Care,Central,4130,57.04,0,0.0,235593.81
2024-05-20,OC_TP_REG,Oral Care,Central,3881,57.04,0,0.0,221374.43
2024-05-27,OC_TP_REG,Oral Care,Central,4300,56.03,0,0.0,240935.27
2024-06-03,OC_TP_REG,Oral Care,Central,3836,55.39,0,0.0,212461.92
2024-06-10,OC_TP_REG,Oral Care,Central,4235,53.89,0,0.0,228225.67
2024-06-17,OC_TP_REG,Oral Care,Central,3967,55.26,0,0.0,219225.06
2024-06-24,OC_TP_REG,Oral Care,Central,4568,56.23,0,0.0,256873.62
2024-07-01,OC_TP_REG,Oral Care,Central,4800,54.31,0,0.0,260703.46
2024-07-08,OC_TP_REG,Oral Care,Central,4150,57.35,0,0.0,238013.06
2024-07-15,OC_TP_REG,Oral Care,Central,3996,56.24,0,0.0,224754.9
2024-07-22,OC_TP_REG,Oral Care,Central,4284,57.77,0,0.0,247504.4
2024-07-29,OC_TP_REG,Oral Care,Central,3973,58.17,0,0.0,231112.43
2024-08-05,OC_TP_REG,Oral Care,Central,4509,53.64,0,0.0,241880.03
2024-08-12,OC_TP_REG,Oral Care,Central,4301,55.11,0,0.0,237012.67
2024-08-19,OC_TP_REG,Oral Care,Central,4333,52.81,0,0.0,228845.46
2024-08-26,OC_TP_REG,Oral Care,Central,3779,58.41,0,0.0,220732.46
2024-09-02,OC_TP_REG,Oral Care,Central,4604,54.26,0,0.0,249807.5
2024-09-09,OC_TP_REG,Oral Care,Central,3540,54.92,0,0.0,194430.91
2024-09-16,OC_TP_REG,Oral Care,Central,4192,50.97,0,0.0,213670.02
2024-09-23,OC_TP_REG,Oral Care,Central,3301,51.39,0,0.0,169622.59
2024-09-30,OC_TP_REG,Oral Care,Central,4587,55.55,0,0.0,254803.82
2024-10-07,OC_TP_REG,Oral Care,Central,4483,58.8,0,0.0,263584.07
2024-10-14,OC_TP_REG,Oral Care,Central,4866,56.19,0,0.0,273434.95
2024-10-21,OC_TP_REG,Oral Care,Central,4232,53.98,0,0.0,228459.38
2024-10-28,OC_TP_REG,Oral Care,Central,4567,53.21,0,0.0,243010.57
2024-11-04,OC_TP_REG,Oral Care,Central,4026,58.49,0,0.0,235469.83
2024-11-11,OC_TP_REG,Oral Care,Central,4432,55.1,0,0.0,244189.02
2024-11-18,OC_TP_REG,Oral Care,Central,4898,55.82,0,0.0,273418.92
2024-11-25,OC_TP_REG,Oral Care,Central,4385,55.64,0,0.0,243994.12
2024-12-02,OC_TP_REG,Oral Care,Central,4326,52.28,0,0.0,226159.84
2024-12-09,OC_TP_REG,Oral Care,Central,3910,58.34,0,0.0,228117.48
2024-12-16,OC_TP_REG,Oral Care,Central,4699,52.97,0,0.0,248926.08
2024-12-23,OC_TP_REG,Oral Care,Central,5201,54.53,0,0.0,283614.39
2023-01-02,OC_TP_PREM,Oral Care,North,2186,115.64,0,0.0,252786.77
2023-01-09,OC_TP_PREM,Oral Care,North,2404,107.66,0,0.0,258817.89
2023-01-16,OC_TP_PREM,Oral Care,North,2473,112.19,0,0.0,277444.37
2023-01-23,OC_TP_PREM,Oral Care,North,2048,118.1,0,0.0,241878.54
2023-01-30,OC_TP_PREM,Oral Care,North,1974,122.33,0,0.0,241472.91
2023-02-06,OC_TP_PREM,Oral Care,North,2043,114.98,0,0.0,234902.74
2023-02-13,OC_TP_PREM,Oral Care,North,2029,115.36,0,0.0,234074.75
2023-02-20,OC_TP_PREM,Oral Care,North,1872,118.54,0,0.0,221901.58
2023-02-27,OC_TP_PREM,Oral Care,North,1944,114.01,0,0.0,221638.93
2023-03-06,OC_TP_PREM,Oral Care,North,2162,108.31,0,0.0,234174.11
2023-03-13,OC_TP_PREM,Oral Care,North,2265,106.67,0,0.0,241614.68
2023-03-20,OC_TP_PREM,Oral Care,North,2366,104.56,0,0.0,247385.51
2023-03-27,OC_TP_PREM,Oral Care,North,2282,110.21,0,0.0,251501.5
2023-04-03,OC_TP_PREM,Oral Care,North,1950,115.13,0,0.0,224505.71
2023-04-10,OC_TP_PREM,Oral Care,North,4779,85.14,1,0.25,406899.04
2023-04-17,OC_TP_PREM,Oral Care,North,4566,84.62,1,0.25,386384.95
2023-04-24,OC_TP_PREM,Oral Care,North,4662,89.03,1,0.25,415060.51
2023-05-01,OC_TP_PREM,Oral Care,North,1919,106.81,0,0.0,204961.02
2023-05-08,OC_TP_PREM,Oral Care,North,1999,111.49,0,0.0,222865.13
2023-05-15,OC_TP_PREM,Oral Care,North,1836,118.5,0,0.0,217564.88
2023-05-22,OC_TP_PREM,Oral Care,North,1944,111.15,0,0.0,216073.31
2023-05-29,OC_TP_PREM,Oral Care,North,2550,106.74,0,0.0,272189.67
2023-06-05,OC_TP_PREM,Oral Care,North,1815,112.82,0,0.0,204771.94
2023-06-12,OC_TP_PREM,Oral Care,North,2088,112.94,0,0.0,235822.19
2023-06-19,OC_TP_PREM,Oral Care,North,1783,114.81,0,0.0,204712.63
2023-06-26,OC_TP_PREM,Oral Care,North,2001,118.63,0,0.0,237386.87
2023-07-03,OC_TP_PREM,Oral Care,North,1911,109.74,0,0.0,209709.55
2023-07-10,OC_TP_PREM,Oral Care,North,2281,105.46,0,0.0,240542.95
2023-07-17,OC_TP_PREM,Oral Care,North,2380,110.93,0,0.0,264024.46
2023-07-24,OC_TP_PREM,Oral Care,North,1914,110.31,0,0.0,211137.67
2023-07-31,OC_TP_PREM,Oral Care,North,1702,114.15,0,0.0,194288.45
2023-08-07,OC_TP_PREM,Oral Care,North,2168,111.81,0,0.0,242411.05
2023-08-14,OC_TP_PREM,Oral Care,North,1838,117.19,0,0.0,215390.05
2023-08-21,OC_TP_PREM,Oral Care,North,1799,117.04,0,0.0,210549.98
2023-08-28,OC_TP_PREM,Oral Care,North,2147,109.72,0,0.0,235562.03
2023-09-04,OC_TP_PREM,Oral Care,North,2300,99.61,0,0.0,229110.21
2023-09-11,OC_TP_PREM,Oral Care,North,1874,115.6,0,0.0,216627.14
2023-09-18,OC_TP_PREM,Oral Care,North,2352,109.95,0,0.0,258608.17
2023-09-25,OC_TP_PREM,Oral Care,North,2460,105.82,0,0.0,260323.57
2023-10-02,OC_TP_PREM,Oral Care,North,2158,118.89,0,0.0,256570.65
2023-10-09,OC_TP_PREM,Oral Care,North,2383,101.14,0,0.0,241009.41
2023-10-16,OC_TP_PREM,Oral Care,North,2450,114.92,0,0.0,281549.21
2023-10-23,OC_TP_PREM,Oral Care,North,2080,109.87,0,0.0,228534.86
2023-10-30,OC_TP_PREM,Oral Care,North,2376,110.42,0,0.0,262359.41
2023-11-06,OC_TP_PREM,Oral Care,North,5422,79.79,1,0.25,432629.49
2023-11-13,OC_TP_PREM,Oral Care,North,4737,85.73,1,0.25,406097.43
2023-11-20,OC_TP_PREM,Oral Care,North,4387,86.01,1,0.25,377312.97
2023-11-27,OC_TP_PREM,Oral Care,North,2319,112.32,0,0.0,260458.54
2023-12-04,OC_TP_PREM,Oral Care,North,2227,109.88,0,0.0,244691.96
2023-12-11,OC_TP_PREM,Oral Care,North,2446,107.46,0,0.0,262846.9
2023-12-18,OC_TP_PREM,Oral Care,North,1792,121.37,0,0.0,217492.62
2023-12-25,OC_TP_PREM,Oral Care,North,1945,120.1,0,0.0,233601.09
2024-01-01,OC_TP_PREM,Oral Care,North,2574,110.09,0,0.0,283367.31
2024-01-08,OC_TP_PREM,Oral Care,North,2177,112.92,0,0.0,245828.74
2024-01-15,OC_TP_PREM,Oral Care,North,2298,116.67,0,0.0,268097.21
2024-01-22,OC_TP_PREM,Oral Care,North,1877,109.23,0,0.0,205017.18
2024-01-29,OC_TP_PREM,Oral Care,North,2347,113.01,0,0.0,265239.05
2024-02-05,OC_TP_PREM,Oral Care,North,2290,114.23,0,0.0,261596.96
2024-02-12,OC_TP_PREM,Oral Care,North,2505,107.1,0,0.0,268294.71
2024-02-19,OC_TP_PREM,Oral Care,North,2549,109.56,0,0.0,279259.61
2024-02-26,OC_TP_PREM,Oral Care,North,2308,113.66,0,0.0,262337.15
2024-03-04,OC_TP_PREM,Oral Care,North,2452,114.87,0,0.0,281668.95
2024-03-11,OC_TP_PREM,Oral Care,North,2269,110.12,0,0.0,249865.47
2024-03-18,OC_TP_PREM,Oral Care,North,2078,106.47,0,0.0,221253.02
2024-03-25,OC_TP_PREM,Oral Care,North,1978,114.79,0,0.0,227046.87
2024-04-01,OC_TP_PREM,Oral Care,North,2153,113.6,0,0.0,244574.18
2024-04-08,OC_TP_PREM,Oral Care,North,2557,108.43,0,0.0,277250.1
2024-04-15,OC_TP_PREM,Oral Care,North,2360,105.9,0,0.0,249920.42
2024-04-22,OC_TP_PREM,Oral Care,North,2467,113.91,0,0.0,281013.73
2024-04-29,OC_TP_PREM,Oral Care,North,2217,112.0,0,0.0,248310.3
2024-05-06,OC_TP_PREM,Oral Care,North,2589,110.31,0,0.0,285583.04
2024-05-13,OC_TP_PREM,Oral Care,North,2667,108.19,0,0.0,288537.39
2024-05-20,OC_TP_PREM,Oral Care,North,2543,112.73,0,0.0,286663.02
2024-05-27,OC_TP_PREM,Oral Care,North,2336,116.21,0,0.0,271474.98
2024-06-03,OC_TP_PREM,Oral Care,North,2435,111.03,0,0.0,270346.1
2024-06-10,OC_TP_PREM,Oral Care,North,2187,116.79,0,0.0,255411.77
2024-06-17,OC_TP_PREM,Oral Care,North,2393,111.47,0,0.0,266750.77
2024-06-24,OC_TP_PREM,Oral Care,North,2157,106.98,0,0.0,230765.76
2024-07-01,OC_TP_PREM,Oral Care,North,2361,111.23,0,0.0,262623.75
2024-07-08,OC_TP_PREM,Oral Care,North,2005,116.28,0,0.0,233140.98
2024-07-15,OC_TP_PREM,Oral Care,North,1758,114.82,0,0.0,201861.75
2024-07-22,OC_TP_PREM,Oral Care,North,2398,108.78,0,0.0,260848.92
2024-07-29,OC_TP_PREM,Oral Care,North,2372,112.97,0,0.0,267969.19
2024-08-05,OC_TP_PREM,Oral Care,North,2426,105.51,0,0.0,255968.09
2024-08-12,OC_TP_PREM,Oral Care,North,2369,120.51,0,0.0,285484.3
2024-08-19,OC_TP_PREM,Oral Care,North,2470,111.48,0,0.0,275343.98
2024-08-26,OC_TP_PREM,Oral Care,North,2078,120.75,0,0.0,250928.87
2024-09-02,OC_TP_PREM,Oral Care,North,3274,102.96,0,0.0,337091.86
2024-09-09,OC_TP_PREM,Oral Care,North,4603,80.05,1,0.25,368448.68
2024-09-16,OC_TP_PREM,Oral Care,North,5572,80.49,1,0.25,448498.94
2024-09-23,OC_TP_PREM,Oral Care,North,5453,83.94,1,0.25,457714.84
2024-09-30,OC_TP_PREM,Oral Care,North,2378,117.56,0,0.0,279555.63
2024-10-07,OC_TP_PREM,Oral Care,North,1977,111.0,0,0.0,219443.48
2024-10-14,OC_TP_PREM,Oral Care,North,2571,118.26,0,0.0,304040.0
2024-10-21,OC_TP_PREM,Oral Care,North,2664,116.91,0,0.0,311453.17
2024-10-28,OC_TP_PREM,Oral Care,North,2410,115.32,0,0.0,277910.46
2024-11-04,OC_TP_PREM,Oral Care,North,2324,116.81,0,0.0,271473.96
2024-11-11,OC_TP_PREM,Oral Care,North,2444,114.65,0,0.0,280205.64
2024-11-18,OC_TP_PREM,Oral Care,North,2456,118.22,0,0.0,290343.36
2024-11-25,OC_TP_PREM,Oral Care,North,2245,117.96,0,0.0,264827.62
2024-12-02,OC_TP_PREM,Oral Care,North,2526,107.73,0,0.0,272121.68
2024-12-09,OC_TP_PREM,Oral Care,North,2471,119.68,0,0.0,295727.73
2024-12-16,OC_TP_PREM,Oral Care,North,2637,117.31,0,0.0,309337.08
2024-12-23,OC_TP_PREM,Oral Care,North,3083,112.26,0,0.0,346093.92
2023-01-02,OC_TP_PREM,Oral Care,South,2127,107.74,0,0.0,229171.61
2023-01-09,OC_TP_PREM,Oral Care,South,2069,114.7,0,0.0,237306.41
2023-01-16,OC_TP_PREM,Oral Care,South,1807,109.11,0,0.0,197156.34
2023-01-23,OC_TP_PREM,Oral Care,South,2057,114.56,0,0.0,235650.42
2023-01-30,OC_TP_PREM,Oral Care,South,2108,109.93,0,0.0,231729.96
2023-02-06,OC_TP_PREM,Oral Care,South,2030,105.39,0,0.0,213939.11
2023-02-13,OC_TP_PREM,Oral Care,South,2204,105.19,0,0.0,231844.91
2023-02-20,OC_TP_PREM,Oral Care,South,2412,107.04,0,0.0,258175.21
2023-02-27,OC_TP_PREM,Oral Care,South,1986,111.1,0,0.0,220640.76
2023-03-06,OC_TP_PREM,Oral Care,South,2162,101.29,0,0.0,218979.79
2023-03-13,OC_TP_PREM,Oral Care,South,2239,104.45,0,0.0,233870.55
2023-03-20,OC_TP_PREM,Oral Care,South,2011,105.82,0,0.0,212799.15
2023-03-27,OC_TP_PREM,Oral Care,South,2435,94.44,0,0.0,229967.59
2023-04-03,OC_TP_PREM,Oral Care,South,2111,101.89,0,0.0,215079.78
2023-04-10,OC_TP_PREM,Oral Care,South,4892,81.92,1,0.25,400749.81
2023-04-17,OC_TP_PREM,Oral Care,South,3440,83.31,1,0.25,286590.72
2023-04-24,OC_TP_PREM,Oral Care,South,4812,79.22,1,0.25,381224.34
2023-05-01,OC_TP_PREM,Oral Care,South,1811,106.49,0,0.0,192861.03
2023-05-08,OC_TP_PREM,Oral Care,South,1951,107.55,0,0.0,209827.73
2023-05-15,OC_TP_PREM,Oral Care,South,1584,108.82,0,0.0,172364.05
2023-05-22,OC_TP_PREM,Oral Care,South,1665,118.36,0,0.0,197063.84
2023-05-29,OC_TP_PREM,Oral Care,South,1983,108.45,0,0.0,215057.84
2023-06-05,OC_TP_PREM,Oral Care,South,2206,105.04,0,0.0,231712.02
2023-06-12,OC_TP_PREM,Oral Care,South,2283,110.97,0,0.0,253335.68
2023-06-19,OC_TP_PREM,Oral Care,South,1918,102.82,0,0.0,197205.06
2023-06-26,OC_TP_PREM,Oral Care,South,2039,103.07,0,0.0,210156.29
2023-07-03,OC_TP_PREM,Oral Care,South,2344,105.19,0,0.0,246564.7
2023-07-10,OC_TP_PREM,Oral Care,South,2156,110.93,0,0.0,239154.54
2023-07-17,OC_TP_PREM,Oral Care,South,1765,114.71,0,0.0,202466.67
2023-07-24,OC_TP_PREM,Oral Care,South,2276,108.24,0,0.0,246356.94
2023-07-31,OC_TP_PREM,Oral Care,South,1671,108.36,0,0.0,181077.5
2023-08-07,OC_TP_PREM,Oral Care,South,1858,107.81,0,0.0,200317.77
2023-08-14,OC_TP_PREM,Oral Care,South,1959,105.47,0,0.0,206611.47
